SISAIRE;;;;;;;;;;;;;;;;;
SABANA DE INFORMACIÓN DE SISAIRE;;;;;;;;;;;;;;;;;
Fecha de procesamiento :23/05/2026, 11:09:37 AM;;;;;;;;;;;;;;;;;
SECCION CONSULTA DE MEDICIONES;;;;;;;;;;;;;;;;;
REPORTE GENERADO ENTRE 2014-01-01 - 2026-03-31;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
Estacion;Fecha inicial;Fecha final;PM2.5;;;;;;;;;;;;;;
KENNEDY;2015-11-15;;17.54166667;;;;;;;;;;;;;;
KENNEDY;2015-11-14;;19.0;;;;;;;;;;;;;;
KENNEDY;2015-11-13;;27.70833333;;;;;;;;;;;;;;
KENNEDY;2015-11-12;;31.29166667;;;;;;;;;;;;;;
KENNEDY;2015-11-11;;22.58333333;;;;;;;;;;;;;;
KENNEDY;2015-11-10;;26.04347826;;;;;;;;;;;;;;
KENNEDY;2015-11-09;;26.83333333;;;;;;;;;;;;;;
KENNEDY;2015-11-08;;16.91666667;;;;;;;;;;;;;;
KENNEDY;2015-11-07;;24.41666667;;;;;;;;;;;;;;
KENNEDY;2015-11-06;;37.83333333;;;;;;;;;;;;;;
KENNEDY;2015-11-05;;30.0;;;;;;;;;;;;;;
KENNEDY;2015-11-04;;39.0;;;;;;;;;;;;;;
KENNEDY;2015-11-03;;34.70833333;;;;;;;;;;;;;;
KENNEDY;2015-11-02;;24.54166667;;;;;;;;;;;;;;
KENNEDY;2015-11-01;;26.86956522;;;;;;;;;;;;;;
KENNEDY;2015-10-31;;51.20833333;;;;;;;;;;;;;;
KENNEDY;2015-10-30;;40.58333333;;;;;;;;;;;;;;
KENNEDY;2015-10-29;;38.75;;;;;;;;;;;;;;
KENNEDY;2015-10-28;;36.0;;;;;;;;;;;;;;
KENNEDY;2015-10-27;;24.70833333;;;;;;;;;;;;;;
KENNEDY;2015-10-26;;25.0;;;;;;;;;;;;;;
KENNEDY;2015-10-25;;21.83333333;;;;;;;;;;;;;;
KENNEDY;2015-10-24;;35.91304348;;;;;;;;;;;;;;
KENNEDY;2015-10-23;;31.29166667;;;;;;;;;;;;;;
KENNEDY;2015-10-22;;44.04166667;;;;;;;;;;;;;;
KENNEDY;2015-10-21;;24.26086957;;;;;;;;;;;;;;
KENNEDY;2015-10-20;;25.0;;;;;;;;;;;;;;
KENNEDY;2015-10-19;;27.54166667;;;;;;;;;;;;;;
KENNEDY;2015-10-18;;17.625;;;;;;;;;;;;;;
KENNEDY;2015-10-17;;23.79166667;;;;;;;;;;;;;;
KENNEDY;2015-10-16;;19.41666667;;;;;;;;;;;;;;
KENNEDY;2015-10-15;;20.33333333;;;;;;;;;;;;;;
KENNEDY;2015-10-14;;27.5;;;;;;;;;;;;;;
KENNEDY;2015-10-13;;31.04166667;;;;;;;;;;;;;;
KENNEDY;2015-10-12;;25.29166667;;;;;;;;;;;;;;
KENNEDY;2015-10-11;;26.625;;;;;;;;;;;;;;
KENNEDY;2015-10-10;;34.66666667;;;;;;;;;;;;;;
KENNEDY;2015-10-09;;32.33333333;;;;;;;;;;;;;;
KENNEDY;2015-10-08;;29.60869565;;;;;;;;;;;;;;
KENNEDY;2015-10-07;;31.66666667;;;;;;;;;;;;;;
KENNEDY;2015-10-06;;27.29166667;;;;;;;;;;;;;;
KENNEDY;2015-10-05;;19.625;;;;;;;;;;;;;;
KENNEDY;2015-10-04;;14.16666667;;;;;;;;;;;;;;
KENNEDY;2015-10-03;;19.625;;;;;;;;;;;;;;
KENNEDY;2015-10-02;;34.30434783;;;;;;;;;;;;;;
KENNEDY;2015-10-01;;30.625;;;;;;;;;;;;;;
KENNEDY;2015-09-30;;34.95833333;;;;;;;;;;;;;;
KENNEDY;2015-09-29;;26.41666667;;;;;;;;;;;;;;
KENNEDY;2015-09-28;;31.08695652;;;;;;;;;;;;;;
KENNEDY;2015-09-27;;20.75;;;;;;;;;;;;;;
KENNEDY;2015-09-26;;25.58333333;;;;;;;;;;;;;;
KENNEDY;2015-09-25;;26.5;;;;;;;;;;;;;;
KENNEDY;2015-09-24;;28.875;;;;;;;;;;;;;;
KENNEDY;2015-09-23;;23.54166667;;;;;;;;;;;;;;
KENNEDY;2015-09-22;;23.95833333;;;;;;;;;;;;;;
KENNEDY;2015-09-21;;20.04166667;;;;;;;;;;;;;;
KENNEDY;2015-09-20;;13.33333333;;;;;;;;;;;;;;
KENNEDY;2015-09-19;;26.41666667;;;;;;;;;;;;;;
KENNEDY;2015-09-18;;32.58333333;;;;;;;;;;;;;;
KENNEDY;2015-09-17;;66.16666667;;;;;;;;;;;;;;
KENNEDY;2015-09-16;;47.33333333;;;;;;;;;;;;;;
KENNEDY;2015-09-15;;32.2173913;;;;;;;;;;;;;;
KENNEDY;2015-09-14;;23.13043478;;;;;;;;;;;;;;
KENNEDY;2015-09-13;;20.08333333;;;;;;;;;;;;;;
KENNEDY;2015-09-12;;23.66666667;;;;;;;;;;;;;;
KENNEDY;2015-09-11;;21.25;;;;;;;;;;;;;;
KENNEDY;2015-09-10;;28.75;;;;;;;;;;;;;;
KENNEDY;2015-09-09;;24.75;;;;;;;;;;;;;;
KENNEDY;2015-09-08;;19.0;;;;;;;;;;;;;;
KENNEDY;2015-09-07;;19.94444444;;;;;;;;;;;;;;
KENNEDY;2015-09-06;;18.83333333;;;;;;;;;;;;;;
KENNEDY;2015-09-05;;30.20833333;;;;;;;;;;;;;;
KENNEDY;2015-09-04;;36.08333333;;;;;;;;;;;;;;
KENNEDY;2015-09-03;;23.64705882;;;;;;;;;;;;;;
KENNEDY;2015-09-02;;36.25;;;;;;;;;;;;;;
KENNEDY;2015-09-01;;22.59090909;;;;;;;;;;;;;;
KENNEDY;2015-08-31;;16.47826087;;;;;;;;;;;;;;
KENNEDY;2015-08-30;;18.33333333;;;;;;;;;;;;;;
KENNEDY;2015-08-29;;18.7826087;;;;;;;;;;;;;;
KENNEDY;2015-08-28;;20.43478261;;;;;;;;;;;;;;
KENNEDY;2015-08-27;;34.73333333;;;;;;;;;;;;;;
KENNEDY;2015-08-26;;27.1875;;;;;;;;;;;;;;
KENNEDY;2015-08-25;;23.625;;;;;;;;;;;;;;
KENNEDY;2015-08-24;;25.91666667;;;;;;;;;;;;;;
KENNEDY;2015-08-23;;29.91666667;;;;;;;;;;;;;;
KENNEDY;2015-08-22;;37.75;;;;;;;;;;;;;;
KENNEDY;2015-08-21;;29.91304348;;;;;;;;;;;;;;
KENNEDY;2015-08-20;;17.95833333;;;;;;;;;;;;;;
KENNEDY;2015-08-19;;25.58333333;;;;;;;;;;;;;;
KENNEDY;2015-08-18;;19.34782609;;;;;;;;;;;;;;
KENNEDY;2015-08-17;;13.73913043;;;;;;;;;;;;;;
KENNEDY;2015-08-16;;16.16666667;;;;;;;;;;;;;;
KENNEDY;2015-08-15;;19.95833333;;;;;;;;;;;;;;
KENNEDY;2015-08-14;;21.83333333;;;;;;;;;;;;;;
KENNEDY;2015-08-13;;24.625;;;;;;;;;;;;;;
KENNEDY;2015-08-12;;22.72727273;;;;;;;;;;;;;;
KENNEDY;2015-08-11;;20.33333333;;;;;;;;;;;;;;
KENNEDY;2015-08-10;;28.79166667;;;;;;;;;;;;;;
KENNEDY;2015-08-09;;17.26315789;;;;;;;;;;;;;;
KENNEDY;2015-08-08;;18.39130435;;;;;;;;;;;;;;
KENNEDY;2015-08-07;;20.54166667;;;;;;;;;;;;;;
KENNEDY;2015-08-06;;23.33333333;;;;;;;;;;;;;;
KENNEDY;2015-08-05;;20.82608696;;;;;;;;;;;;;;
KENNEDY;2015-08-04;;17.75;;;;;;;;;;;;;;
KENNEDY;2015-08-03;;21.58333333;;;;;;;;;;;;;;
KENNEDY;2015-08-02;;16.65217391;;;;;;;;;;;;;;
KENNEDY;2015-08-01;;31.04166667;;;;;;;;;;;;;;
KENNEDY;2015-07-31;;19.16666667;;;;;;;;;;;;;;
KENNEDY;2015-07-30;;18.86363636;;;;;;;;;;;;;;
KENNEDY;2015-07-29;;16.91666667;;;;;;;;;;;;;;
KENNEDY;2015-07-28;;21.09090909;;;;;;;;;;;;;;
KENNEDY;2015-07-27;;16.66666667;;;;;;;;;;;;;;
KENNEDY;2015-07-26;;15.29166667;;;;;;;;;;;;;;
KENNEDY;2015-07-25;;19.2173913;;;;;;;;;;;;;;
KENNEDY;2015-07-24;;26.25;;;;;;;;;;;;;;
KENNEDY;2015-07-23;;21.20833333;;;;;;;;;;;;;;
KENNEDY;2015-07-22;;21.04347826;;;;;;;;;;;;;;
KENNEDY;2015-07-21;;24.375;;;;;;;;;;;;;;
KENNEDY;2015-07-20;;17.5;;;;;;;;;;;;;;
KENNEDY;2015-07-19;;23.875;;;;;;;;;;;;;;
KENNEDY;2015-07-18;;20.875;;;;;;;;;;;;;;
KENNEDY;2015-07-17;;21.33333333;;;;;;;;;;;;;;
KENNEDY;2015-07-16;;22.375;;;;;;;;;;;;;;
KENNEDY;2015-07-15;;18.04166667;;;;;;;;;;;;;;
KENNEDY;2015-07-14;;27.0;;;;;;;;;;;;;;
KENNEDY;2015-07-13;;26.20833333;;;;;;;;;;;;;;
KENNEDY;2015-07-12;;15.54166667;;;;;;;;;;;;;;
KENNEDY;2015-07-11;;19.91666667;;;;;;;;;;;;;;
KENNEDY;2015-07-10;;24.125;;;;;;;;;;;;;;
KENNEDY;2015-07-09;;30.16666667;;;;;;;;;;;;;;
KENNEDY;2015-07-08;;24.08695652;;;;;;;;;;;;;;
KENNEDY;2015-07-07;;26.70833333;;;;;;;;;;;;;;
KENNEDY;2015-07-06;;19.91666667;;;;;;;;;;;;;;
KENNEDY;2015-07-05;;14.54166667;;;;;;;;;;;;;;
KENNEDY;2015-07-04;;17.66666667;;;;;;;;;;;;;;
KENNEDY;2015-07-03;;22.83333333;;;;;;;;;;;;;;
KENNEDY;2015-07-02;;21.08333333;;;;;;;;;;;;;;
KENNEDY;2015-07-01;;23.16666667;;;;;;;;;;;;;;
KENNEDY;2015-06-30;;30.13333333;;;;;;;;;;;;;;
KENNEDY;2015-06-29;;15.79166667;;;;;;;;;;;;;;
KENNEDY;2015-06-28;;11.5;;;;;;;;;;;;;;
KENNEDY;2015-06-27;;14.0;;;;;;;;;;;;;;
KENNEDY;2015-06-26;;15.625;;;;;;;;;;;;;;
KENNEDY;2015-06-25;;15.79166667;;;;;;;;;;;;;;
KENNEDY;2015-06-24;;15.83333333;;;;;;;;;;;;;;
KENNEDY;2015-06-23;;13.83333333;;;;;;;;;;;;;;
KENNEDY;2015-06-22;;16.79166667;;;;;;;;;;;;;;
KENNEDY;2015-06-21;;15.16666667;;;;;;;;;;;;;;
KENNEDY;2015-06-20;;18.16666667;;;;;;;;;;;;;;
KENNEDY;2015-06-19;;17.66666667;;;;;;;;;;;;;;
KENNEDY;2015-06-18;;16.95833333;;;;;;;;;;;;;;
KENNEDY;2015-06-17;;18.04166667;;;;;;;;;;;;;;
KENNEDY;2015-06-16;;19.83333333;;;;;;;;;;;;;;
KENNEDY;2015-06-15;;15.56521739;;;;;;;;;;;;;;
KENNEDY;2015-06-14;;17.91666667;;;;;;;;;;;;;;
KENNEDY;2015-06-13;;25.75;;;;;;;;;;;;;;
KENNEDY;2015-06-12;;25.70833333;;;;;;;;;;;;;;
KENNEDY;2015-06-11;;24.79166667;;;;;;;;;;;;;;
KENNEDY;2015-06-10;;25.25;;;;;;;;;;;;;;
KENNEDY;2015-06-09;;24.28571429;;;;;;;;;;;;;;
KENNEDY;2015-06-08;;17.625;;;;;;;;;;;;;;
KENNEDY;2015-06-07;;24.95652174;;;;;;;;;;;;;;
KENNEDY;2015-06-06;;21.7826087;;;;;;;;;;;;;;
KENNEDY;2015-06-05;;21.625;;;;;;;;;;;;;;
KENNEDY;2015-06-04;;21.375;;;;;;;;;;;;;;
KENNEDY;2015-06-03;;21.16666667;;;;;;;;;;;;;;
KENNEDY;2015-06-02;;19.0;;;;;;;;;;;;;;
KENNEDY;2015-06-01;;21.70833333;;;;;;;;;;;;;;
KENNEDY;2015-05-31;;18.75;;;;;;;;;;;;;;
KENNEDY;2015-05-30;;33.0;;;;;;;;;;;;;;
KENNEDY;2015-05-29;;32.91666667;;;;;;;;;;;;;;
KENNEDY;2015-05-28;;26.33333333;;;;;;;;;;;;;;
KENNEDY;2015-05-27;;31.29166667;;;;;;;;;;;;;;
KENNEDY;2015-05-26;;27.66666667;;;;;;;;;;;;;;
KENNEDY;2015-05-25;;25.16666667;;;;;;;;;;;;;;
KENNEDY;2015-05-24;;19.04166667;;;;;;;;;;;;;;
KENNEDY;2015-05-23;;21.60869565;;;;;;;;;;;;;;
KENNEDY;2015-05-22;;26.41666667;;;;;;;;;;;;;;
KENNEDY;2015-05-21;;21.86363636;;;;;;;;;;;;;;
KENNEDY;2015-05-20;;22.625;;;;;;;;;;;;;;
KENNEDY;2015-05-19;;19.125;;;;;;;;;;;;;;
KENNEDY;2015-05-18;;12.29166667;;;;;;;;;;;;;;
KENNEDY;2015-05-17;;17.125;;;;;;;;;;;;;;
KENNEDY;2015-05-16;;23.125;;;;;;;;;;;;;;
KENNEDY;2015-05-15;;23.91666667;;;;;;;;;;;;;;
KENNEDY;2015-05-14;;25.125;;;;;;;;;;;;;;
KENNEDY;2015-05-13;;28.66666667;;;;;;;;;;;;;;
KENNEDY;2015-05-12;;30.65217391;;;;;;;;;;;;;;
KENNEDY;2015-05-11;;31.29166667;;;;;;;;;;;;;;
KENNEDY;2015-05-10;;26.70833333;;;;;;;;;;;;;;
KENNEDY;2015-05-09;;20.125;;;;;;;;;;;;;;
KENNEDY;2015-05-08;;28.375;;;;;;;;;;;;;;
KENNEDY;2015-05-07;;36.54166667;;;;;;;;;;;;;;
KENNEDY;2015-05-06;;42.25;;;;;;;;;;;;;;
KENNEDY;2015-05-05;;50.125;;;;;;;;;;;;;;
KENNEDY;2015-05-04;;44.0;;;;;;;;;;;;;;
KENNEDY;2015-05-03;;33.29166667;;;;;;;;;;;;;;
KENNEDY;2015-05-02;;58.54166667;;;;;;;;;;;;;;
KENNEDY;2015-05-01;;42.45833333;;;;;;;;;;;;;;
KENNEDY;2015-04-30;;37.66666667;;;;;;;;;;;;;;
KENNEDY;2015-04-29;;31.04166667;;;;;;;;;;;;;;
KENNEDY;2015-04-28;;21.5;;;;;;;;;;;;;;
KENNEDY;2015-04-27;;17.95833333;;;;;;;;;;;;;;
KENNEDY;2015-04-26;;12.0;;;;;;;;;;;;;;
KENNEDY;2015-04-25;;22.79166667;;;;;;;;;;;;;;
KENNEDY;2015-04-24;;32.56521739;;;;;;;;;;;;;;
KENNEDY;2015-04-23;;28.70833333;;;;;;;;;;;;;;
KENNEDY;2015-04-22;;35.20833333;;;;;;;;;;;;;;
KENNEDY;2015-04-21;;23.875;;;;;;;;;;;;;;
KENNEDY;2015-04-20;;27.33333333;;;;;;;;;;;;;;
KENNEDY;2015-04-19;;21.0;;;;;;;;;;;;;;
KENNEDY;2015-04-18;;30.25;;;;;;;;;;;;;;
KENNEDY;2015-04-17;;29.25;;;;;;;;;;;;;;
KENNEDY;2015-04-16;;26.54166667;;;;;;;;;;;;;;
KENNEDY;2015-04-15;;25.83333333;;;;;;;;;;;;;;
KENNEDY;2015-04-14;;28.95833333;;;;;;;;;;;;;;
KENNEDY;2015-04-13;;22.58333333;;;;;;;;;;;;;;
KENNEDY;2015-04-12;;18.125;;;;;;;;;;;;;;
KENNEDY;2015-04-11;;27.16666667;;;;;;;;;;;;;;
KENNEDY;2015-04-10;;32.34782609;;;;;;;;;;;;;;
KENNEDY;2015-04-09;;30.0;;;;;;;;;;;;;;
KENNEDY;2015-04-08;;33.41666667;;;;;;;;;;;;;;
KENNEDY;2015-04-07;;30.375;;;;;;;;;;;;;;
KENNEDY;2015-04-06;;31.79166667;;;;;;;;;;;;;;
KENNEDY;2015-04-05;;22.5;;;;;;;;;;;;;;
KENNEDY;2015-04-04;;18.83333333;;;;;;;;;;;;;;
KENNEDY;2015-04-03;;19.66666667;;;;;;;;;;;;;;
KENNEDY;2015-04-02;;33.41666667;;;;;;;;;;;;;;
KENNEDY;2015-04-01;;41.0;;;;;;;;;;;;;;
KENNEDY;2015-03-31;;48.04166667;;;;;;;;;;;;;;
KENNEDY;2015-03-30;;38.45833333;;;;;;;;;;;;;;
KENNEDY;2015-03-29;;32.58333333;;;;;;;;;;;;;;
KENNEDY;2015-03-28;;51.16666667;;;;;;;;;;;;;;
KENNEDY;2015-03-27;;48.95833333;;;;;;;;;;;;;;
KENNEDY;2015-03-26;;49.20833333;;;;;;;;;;;;;;
KENNEDY;2015-03-25;;43.875;;;;;;;;;;;;;;
KENNEDY;2015-03-24;;40.60869565;;;;;;;;;;;;;;
KENNEDY;2015-03-23;;28.95833333;;;;;;;;;;;;;;
KENNEDY;2015-03-22;;31.125;;;;;;;;;;;;;;
KENNEDY;2015-03-21;;20.16666667;;;;;;;;;;;;;;
KENNEDY;2015-03-20;;32.70833333;;;;;;;;;;;;;;
KENNEDY;2015-03-19;;42.54166667;;;;;;;;;;;;;;
KENNEDY;2015-03-18;;40.75;;;;;;;;;;;;;;
KENNEDY;2015-03-17;;37.5;;;;;;;;;;;;;;
KENNEDY;2015-03-16;;29.25;;;;;;;;;;;;;;
KENNEDY;2015-03-15;;37.875;;;;;;;;;;;;;;
KENNEDY;2015-03-14;;34.66666667;;;;;;;;;;;;;;
KENNEDY;2015-03-13;;36.13043478;;;;;;;;;;;;;;
KENNEDY;2015-03-12;;33.54166667;;;;;;;;;;;;;;
KENNEDY;2015-03-11;;27.41666667;;;;;;;;;;;;;;
KENNEDY;2015-03-10;;21.22222222;;;;;;;;;;;;;;
KENNEDY;2015-03-09;;24.95833333;;;;;;;;;;;;;;
KENNEDY;2015-03-08;;19.75;;;;;;;;;;;;;;
KENNEDY;2015-03-07;;21.125;;;;;;;;;;;;;;
KENNEDY;2015-03-06;;30.20833333;;;;;;;;;;;;;;
KENNEDY;2015-03-05;;34.17391304;;;;;;;;;;;;;;
KENNEDY;2015-03-04;;28.5;;;;;;;;;;;;;;
KENNEDY;2015-03-03;;33.0;;;;;;;;;;;;;;
KENNEDY;2015-03-02;;35.375;;;;;;;;;;;;;;
KENNEDY;2015-03-01;;29.33333333;;;;;;;;;;;;;;
KENNEDY;2015-02-28;;24.70833333;;;;;;;;;;;;;;
KENNEDY;2015-02-27;;33.79166667;;;;;;;;;;;;;;
KENNEDY;2015-02-26;;42.83333333;;;;;;;;;;;;;;
KENNEDY;2015-02-25;;42.58333333;;;;;;;;;;;;;;
KENNEDY;2015-02-24;;58.75;;;;;;;;;;;;;;
KENNEDY;2015-02-23;;33.31818182;;;;;;;;;;;;;;
KENNEDY;2015-02-22;;29.125;;;;;;;;;;;;;;
KENNEDY;2015-02-21;;42.75;;;;;;;;;;;;;;
KENNEDY;2015-02-20;;36.58333333;;;;;;;;;;;;;;
KENNEDY;2015-02-19;;32.33333333;;;;;;;;;;;;;;
KENNEDY;2015-02-18;;46.54166667;;;;;;;;;;;;;;
KENNEDY;2015-02-17;;39.69565217;;;;;;;;;;;;;;
KENNEDY;2015-02-16;;33.91666667;;;;;;;;;;;;;;
KENNEDY;2015-02-15;;24.125;;;;;;;;;;;;;;
KENNEDY;2015-02-14;;23.91666667;;;;;;;;;;;;;;
KENNEDY;2015-02-13;;25.28571429;;;;;;;;;;;;;;
KENNEDY;2015-02-12;;35.33333333;;;;;;;;;;;;;;
KENNEDY;2015-02-11;;37.54166667;;;;;;;;;;;;;;
KENNEDY;2015-02-10;;44.58333333;;;;;;;;;;;;;;
KENNEDY;2015-02-09;;24.375;;;;;;;;;;;;;;
KENNEDY;2015-02-08;;35.70833333;;;;;;;;;;;;;;
KENNEDY;2015-02-07;;52.75;;;;;;;;;;;;;;
KENNEDY;2015-02-06;;41.86956522;;;;;;;;;;;;;;
KENNEDY;2015-02-05;;23.58333333;;;;;;;;;;;;;;
KENNEDY;2015-02-04;;21.95833333;;;;;;;;;;;;;;
KENNEDY;2015-02-03;;18.125;;;;;;;;;;;;;;
KENNEDY;2015-02-02;;20.65217391;;;;;;;;;;;;;;
KENNEDY;2015-02-01;;13.29166667;;;;;;;;;;;;;;
KENNEDY;2015-01-31;;23.0;;;;;;;;;;;;;;
KENNEDY;2015-01-30;;38.45833333;;;;;;;;;;;;;;
KENNEDY;2015-01-29;;36.5;;;;;;;;;;;;;;
KENNEDY;2015-01-28;;38.95833333;;;;;;;;;;;;;;
KENNEDY;2015-01-27;;38.5;;;;;;;;;;;;;;
KENNEDY;2015-01-26;;32.33333333;;;;;;;;;;;;;;
KENNEDY;2015-01-25;;28.20833333;;;;;;;;;;;;;;
KENNEDY;2015-01-24;;47.0;;;;;;;;;;;;;;
KENNEDY;2015-01-23;;40.875;;;;;;;;;;;;;;
KENNEDY;2015-01-22;;39.60869565;;;;;;;;;;;;;;
KENNEDY;2015-01-21;;28.14285714;;;;;;;;;;;;;;
KENNEDY;2015-01-20;;29.95833333;;;;;;;;;;;;;;
KENNEDY;2015-01-19;;31.58333333;;;;;;;;;;;;;;
KENNEDY;2015-01-18;;32.16666667;;;;;;;;;;;;;;
KENNEDY;2015-01-17;;50.41666667;;;;;;;;;;;;;;
KENNEDY;2015-01-16;;38.30434783;;;;;;;;;;;;;;
KENNEDY;2015-01-15;;34.65;;;;;;;;;;;;;;
KENNEDY;2015-01-14;;35.16666667;;;;;;;;;;;;;;
KENNEDY;2015-01-13;;27.75;;;;;;;;;;;;;;
KENNEDY;2015-01-12;;12.625;;;;;;;;;;;;;;
KENNEDY;2015-01-11;;15.66666667;;;;;;;;;;;;;;
KENNEDY;2015-01-10;;24.70833333;;;;;;;;;;;;;;
KENNEDY;2015-01-09;;18.5;;;;;;;;;;;;;;
KENNEDY;2015-01-08;;21.875;;;;;;;;;;;;;;
KENNEDY;2015-01-07;;17.83333333;;;;;;;;;;;;;;
KENNEDY;2015-01-06;;24.47826087;;;;;;;;;;;;;;
KENNEDY;2015-01-05;;14.54166667;;;;;;;;;;;;;;
KENNEDY;2015-01-04;;11.375;;;;;;;;;;;;;;
KENNEDY;2015-01-03;;17.65217391;;;;;;;;;;;;;;
KENNEDY;2015-01-02;;15.20833333;;;;;;;;;;;;;;
KENNEDY;2015-01-01;;27.375;;;;;;;;;;;;;;
KENNEDY;2014-12-31;;19.125;;;;;;;;;;;;;;
KENNEDY;2014-12-30;;25.45833333;;;;;;;;;;;;;;
KENNEDY;2014-12-29;;25.54861112;;;;;;;;;;;;;;
KENNEDY;2014-12-28;;17.91666667;;;;;;;;;;;;;;
KENNEDY;2014-12-27;;26.14583334;;;;;;;;;;;;;;
KENNEDY;2014-12-26;;21.4375;;;;;;;;;;;;;;
KENNEDY;2014-12-25;;53.77083334;;;;;;;;;;;;;;
KENNEDY;2014-12-24;;38.27083334;;;;;;;;;;;;;;
KENNEDY;2014-12-23;;31.56250001;;;;;;;;;;;;;;
KENNEDY;2014-12-22;;29.95833333;;;;;;;;;;;;;;
KENNEDY;2014-12-21;;38.86805556;;;;;;;;;;;;;;
KENNEDY;2014-12-20;;44.40277779;;;;;;;;;;;;;;
KENNEDY;2014-12-19;;53.4126984;;;;;;;;;;;;;;
KENNEDY;2014-12-18;;52.8125;;;;;;;;;;;;;;
KENNEDY;2014-12-17;;50.30555555;;;;;;;;;;;;;;
KENNEDY;2014-12-16;;44.5625;;;;;;;;;;;;;;
KENNEDY;2014-12-15;;48.20833333;;;;;;;;;;;;;;
KENNEDY;2014-12-14;;28.16666666;;;;;;;;;;;;;;
KENNEDY;2014-12-13;;50.54166667;;;;;;;;;;;;;;
KENNEDY;2014-12-12;;26.36111112;;;;;;;;;;;;;;
KENNEDY;2014-12-11;;28.84027778;;;;;;;;;;;;;;
KENNEDY;2014-12-10;;34.20833333;;;;;;;;;;;;;;
KENNEDY;2014-12-09;;32.55555556;;;;;;;;;;;;;;
KENNEDY;2014-12-08;;61.88194445;;;;;;;;;;;;;;
KENNEDY;2014-12-07;;54.0486111;;;;;;;;;;;;;;
KENNEDY;2014-12-06;;39.67361111;;;;;;;;;;;;;;
KENNEDY;2014-12-05;;42.4861111;;;;;;;;;;;;;;
KENNEDY;2014-12-04;;45.63888889;;;;;;;;;;;;;;
KENNEDY;2014-12-03;;24.67361111;;;;;;;;;;;;;;
KENNEDY;2014-12-02;;24.63333333;;;;;;;;;;;;;;
KENNEDY;2014-12-01;;25.48611112;;;;;;;;;;;;;;
KENNEDY;2014-11-30;;19.09722223;;;;;;;;;;;;;;
KENNEDY;2014-11-29;;25.79166667;;;;;;;;;;;;;;
KENNEDY;2014-11-28;;29.75694445;;;;;;;;;;;;;;
KENNEDY;2014-11-27;;43.02777778;;;;;;;;;;;;;;
KENNEDY;2014-11-26;;34.09027778;;;;;;;;;;;;;;
KENNEDY;2014-11-25;;24.13194444;;;;;;;;;;;;;;
KENNEDY;2014-11-24;;23.04861111;;;;;;;;;;;;;;
KENNEDY;2014-11-23;;20.13888889;;;;;;;;;;;;;;
KENNEDY;2014-11-22;;45.22222222;;;;;;;;;;;;;;
KENNEDY;2014-11-21;;36.83333333;;;;;;;;;;;;;;
KENNEDY;2014-11-20;;30.53472223;;;;;;;;;;;;;;
KENNEDY;2014-11-19;;25.96527776;;;;;;;;;;;;;;
KENNEDY;2014-11-18;;36.29861113;;;;;;;;;;;;;;
KENNEDY;2014-11-17;;15.67361111;;;;;;;;;;;;;;
KENNEDY;2014-11-16;;24.54166667;;;;;;;;;;;;;;
KENNEDY;2014-11-15;;35.9236111;;;;;;;;;;;;;;
KENNEDY;2014-11-14;;15.41666667;;;;;;;;;;;;;;
KENNEDY;2014-11-13;;22.01388888;;;;;;;;;;;;;;
KENNEDY;2014-11-12;;19.99305556;;;;;;;;;;;;;;
KENNEDY;2014-11-11;;19.3263889;;;;;;;;;;;;;;
KENNEDY;2014-11-10;;29.24999999;;;;;;;;;;;;;;
KENNEDY;2014-11-09;;24.70138889;;;;;;;;;;;;;;
KENNEDY;2014-11-08;;38.14583333;;;;;;;;;;;;;;
KENNEDY;2014-11-07;;33.22380951;;;;;;;;;;;;;;
KENNEDY;2014-11-06;;58.09523809;;;;;;;;;;;;;;
KENNEDY;2014-11-05;;31.25000001;;;;;;;;;;;;;;
KENNEDY;2014-11-04;;39.47222222;;;;;;;;;;;;;;
KENNEDY;2014-11-03;;25.11111111;;;;;;;;;;;;;;
KENNEDY;2014-11-02;;30.49305556;;;;;;;;;;;;;;
KENNEDY;2014-11-01;;35.45238095;;;;;;;;;;;;;;
KENNEDY;2014-10-31;;40.90277778;;;;;;;;;;;;;;
KENNEDY;2014-10-30;;49.88888889;;;;;;;;;;;;;;
KENNEDY;2014-10-29;;54.86111111;;;;;;;;;;;;;;
KENNEDY;2014-10-28;;53.79166667;;;;;;;;;;;;;;
KENNEDY;2014-10-27;;28.56249999;;;;;;;;;;;;;;
KENNEDY;2014-10-26;;25.00694444;;;;;;;;;;;;;;
KENNEDY;2014-10-25;;39.22463769;;;;;;;;;;;;;;
KENNEDY;2014-10-24;;52.15079365;;;;;;;;;;;;;;
KENNEDY;2014-10-23;;36.32638889;;;;;;;;;;;;;;
KENNEDY;2014-10-22;;26.53968253;;;;;;;;;;;;;;
KENNEDY;2014-10-21;;24.09027778;;;;;;;;;;;;;;
KENNEDY;2014-10-20;;33.7638889;;;;;;;;;;;;;;
KENNEDY;2014-10-19;;21.875;;;;;;;;;;;;;;
KENNEDY;2014-10-18;;30.78472222;;;;;;;;;;;;;;
KENNEDY;2014-10-17;;27.57575757;;;;;;;;;;;;;;
KENNEDY;2014-10-16;;27.20833333;;;;;;;;;;;;;;
KENNEDY;2014-10-15;;19.08333334;;;;;;;;;;;;;;
